ich	tun	-7.256085
na	ja	-7.260028
was	gibt	-7.261841
denn	hier	-7.264483
alles	ok	-7.269289
sie	hier	-7.270453
machen	wir	-7.272284
ja	klar	-7.275790
werde	ich	-7.276961
los	geht	-7.280315
mir	so	-7.282670
das	tut	-7.282670
das	heißen	-7.288750
noch	mal	-7.289597
wieder	da	-7.294185
das	wissen	-7.298453
dem	weg	-7.300165
du	dich	-7.301022
kommt	schon	-7.303598
das	bin	-7.308942
so	leid	-7.309288
gehst	du	-7.309807
stimmt	nicht	-7.318495
kommst	du	-7.318495
tue	ich	-7.321991
sind	wir	-7.328140
horst	du	-7.328316
es	ihnen	-7.328492
aus	dem	-7.328845
gar	nichts	-7.333263
nein	das	-7.338769
was	macht	-7.345201
ach	so	-7.345380
halt	die	-7.346277
haben	wir	-7.349332
freut	mich	-7.350773
steh	auf	-7.351674
mal	sehen	-7.351855
denn	los	-7.353661
von	mir	-7.360008
keine	bewegung	-7.364201
wir	sehen	-7.364932
gute	idee	-7.366395
warst	du	-7.368411
was	geht	-7.371719
ich	wusste	-7.372455
ha	ha	-7.374668
das	glaube	-7.384500
mir	zu	-7.384500
was	meinen	-7.389734
alles	gut	-7.389734
mir	egal	-7.390109
zu	spat	-7.393489
ist	vorbei	-7.394054
das	habe	-7.404650
ja	genau	-7.405601
im	ernst	-7.411330
wo	willst	-7.413247
gleich	wieder	-7.421531
gern	geschehen	-7.426574
die	klappe	-7.427546
nein	ich	-7.428325
bitte	sehr	-7.431056
warte	mal	-7.435362
bis	spater	-7.442646
nein	sir	-7.448194
keinen	fall	-7.449188
raus	hier	-7.451976
sehen	uns	-7.457175
was	tun	-7.457175
das	wird	-7.459986
ich	das	-7.466036
lasst	mich	-7.466643
denn	das	-7.472122
was	sagst	-7.476609
das	denn	-7.481116
die	tur	-7.482555
wovon	redest	-7.483583
ich	war	-7.488329
wie	war	-7.493929
na	klar	-7.494553
ma	am	-7.494761
sagen	sie	-7.495178
ich	wollte	-7.496428
gott	sei	-7.499979
sei	dank	-7.499979
muss	los	-7.501235
du	sicher	-7.502703
du	damit	-7.503753
ich	ihnen	-7.504173
woher	weißt	-7.509229
eins	zwei	-7.509440
hau	ab	-7.514947
gut	gemacht	-7.521767
hilf	mir	-7.524551
na	komm	-7.524766
habe	keine	-7.527343
ihnen	helfen	-7.532518
sieh	mal	-7.534682
ist	okay	-7.535549
schon	wieder	-7.538806
lass	uns	-7.539459
ist	meine	-7.546230
gut	aus	-7.546888
du	weißt	-7.546888
keine	sorgen	-7.550403
gar	nicht	-7.551944
ich	danke	-7.554151
ist	doch	-7.555477
beeil	dich	-7.557248
sie	was	-7.557691
es	mir	-7.560355
und	sie	-7.561022
los	mit	-7.561467
ein	problem	-7.561690
du	auch	-7.562580
mit	ihm	-7.563472
und	jetzt	-7.569286
zu	sehen	-7.570408
will	nicht	-7.571981
auf	keinen	-7.573331
wer	war	-7.575359
wo	warst	-7.586021
er	hat	-7.591280
und	dann	-7.594264
mich	in	-7.598181
bin	nicht	-7.598181
komm	rein	-7.602345
auf	dich	-7.609790
du	musst	-7.613065
nicht	notig	-7.616116
dich	auch	-7.616116
das	werde	-7.622954
hier	ist	-7.622954
fur	sie	-7.629364
wir	jetzt	-7.630555
denkst	du	-7.631271
fur	mich	-7.631510
und	ich	-7.638695
verstehe	nicht	-7.639898
bitte	nicht	-7.643515
wusste	es	-7.644481
du	siehst	-7.648600
dich	nicht	-7.648843
was	du	-7.656889
ich	bitte	-7.659094
kann	das	-7.661797
danke	schon	-7.662043
dich	an	-7.666976
ich	hatte	-7.667966
ich	mir	-7.668461
sieh	mich	-7.668956
wie	du	-7.671685
sei	still	-7.672680
sieh	dir	-7.672680
mach	dir	-7.677166
das	weißt	-7.679667
was	fur	-7.683683
es	wird	-7.688219
ich	kenne	-7.688471
hier	entlang	-7.689736
nicht	was	-7.694045
gib	mir	-7.694299
sehr	schon	-7.699395
ist	weg	-7.702721
muss	gehen	-7.704260
alles	wird	-7.708891
danke	sehr	-7.709923
nicht	wirklich	-7.713284
ist	unmoglich	-7.717697
glaube	nicht	-7.718998
die	wahrheit	-7.721607
verstehen	sie	-7.721868
in	der	-7.724222
hat	recht	-7.724222
meine	schuld	-7.725008
du	verruckt	-7.725794
denn	da	-7.726581
teufel	ist	-7.728420
ich	dich	-7.733693
ein	witz	-7.733957
hab	dich	-7.735280
ja	sicher	-7.735810
ist	wahr	-7.735810
mir	nicht	-7.737401
zur	holle	-7.739525
ganz	genau	-7.741921
nicht	schlecht	-7.745660
wie	viel	-7.750487
sie	es	-7.750755
heißt	du	-7.756418
ja	bitte	-7.757230
verstehe	ich	-7.757230
du	mir	-7.761026
du	willst	-7.761569
wie	lange	-7.765109
nicht	gut	-7.771128
beruhige	dich	-7.771677
sollen	wir	-7.774427
wir	gehen	-7.774702
du	kannst	-7.776080
bleiben	sie	-7.776908
seid	ihr	-7.780503
das	alles	-7.784666
hor	mir	-7.785501
dir	keine	-7.788010
war	ein	-7.788568
ist	in	-7.790245
